datetime,storage_value,elev,avgt,pcpn,day_since_pcpn,storage-1,storage-2,storage-3,storage-4,storage-5,storage-6,storage-7,storage-8,storage-9,storage-10,storage-11,storage-12,storage-13,storage-14
2010-01-18,62860.0,709.2,53.1,0.02,0,62610.0,62610.0,62620.0,62640.0,62620.0,62610.0,62620.0,62620.0,62620.0,62620.0,62630.0,62630.0,62630.0,62650.0
2010-01-19,63100.0,709.43,50.6,1.07,0,62860.0,62610.0,62610.0,62620.0,62640.0,62620.0,62610.0,62620.0,62620.0,62620.0,62620.0,62630.0,62630.0,62630.0
2010-01-20,63470.0,709.78,49.7,0.74,0,63100.0,62860.0,62610.0,62610.0,62620.0,62640.0,62620.0,62610.0,62620.0,62620.0,62620.0,62620.0,62630.0,62630.0
2010-01-21,64860.0,711.07,50.9,1.31,0,63470.0,63100.0,62860.0,62610.0,62610.0,62620.0,62640.0,62620.0,62610.0,62620.0,62620.0,62620.0,62620.0,62630.0
2010-01-22,66300.0,712.39,52.1,1.47,0,64860.0,63470.0,63100.0,62860.0,62610.0,62610.0,62620.0,62640.0,62620.0,62610.0,62620.0,62620.0,62620.0,62620.0
2010-01-23,66700.0,712.75,46.5,0.57,0,66300.0,64860.0,63470.0,63100.0,62860.0,62610.0,62610.0,62620.0,62640.0,62620.0,62610.0,62620.0,62620.0,62620.0
2010-01-24,66810.0,712.85,46.1,0.02,0,66700.0,66300.0,64860.0,63470.0,63100.0,62860.0,62610.0,62610.0,62620.0,62640.0,62620.0,62610.0,62620.0,62620.0
2010-01-25,66820.0,712.86,48.4,0.0,1,66810.0,66700.0,66300.0,64860.0,63470.0,63100.0,62860.0,62610.0,62610.0,62620.0,62640.0,62620.0,62610.0,62620.0
2010-01-26,66790.0,712.83,50.9,0.0,2,66820.0,66810.0,66700.0,66300.0,64860.0,63470.0,63100.0,62860.0,62610.0,62610.0,62620.0,62640.0,62620.0,62610.0
2010-01-27,66760.0,712.8,51.0,0.07,0,66790.0,66820.0,66810.0,66700.0,66300.0,64860.0,63470.0,63100.0,62860.0,62610.0,62610.0,62620.0,62640.0,62620.0
2010-01-28,66800.0,712.84,51.4,0.02,0,66760.0,66790.0,66820.0,66810.0,66700.0,66300.0,64860.0,63470.0,63100.0,62860.0,62610.0,62610.0,62620.0,62640.0
2010-01-29,66870.0,712.9,51.5,0.0,1,66800.0,66760.0,66790.0,66820.0,66810.0,66700.0,66300.0,64860.0,63470.0,63100.0,62860.0,62610.0,62610.0,62620.0
2010-01-30,66920.0,712.95,52.9,0.0,2,66870.0,66800.0,66760.0,66790.0,66820.0,66810.0,66700.0,66300.0,64860.0,63470.0,63100.0,62860.0,62610.0,62610.0
2010-01-31,66990.0,713.01,51.0,0.0,3,66920.0,66870.0,66800.0,66760.0,66790.0,66820.0,66810.0,66700.0,66300.0,64860.0,63470.0,63100.0,62860.0,62610.0
2010-02-01,67020.0,713.04,50.2,0.0,4,66990.0,66920.0,66870.0,66800.0,66760.0,66790.0,66820.0,66810.0,66700.0,66300.0,64860.0,63470.0,63100.0,62860.0
2010-02-02,67080.0,713.09,53.6,0.0,5,67020.0,66990.0,66920.0,66870.0,66800.0,66760.0,66790.0,66820.0,66810.0,66700.0,66300.0,64860.0,63470.0,63100.0
2010-02-03,67110.0,713.12,54.0,0.0,6,67080.0,67020.0,66990.0,66920.0,66870.0,66800.0,66760.0,66790.0,66820.0,66810.0,66700.0,66300.0,64860.0,63470.0
2010-02-04,67140.0,713.15,51.2,0.0,7,67110.0,67080.0,67020.0,66990.0,66920.0,66870.0,66800.0,66760.0,66790.0,66820.0,66810.0,66700.0,66300.0,64860.0
2010-02-05,67190.0,713.19,51.3,0.0,8,67140.0,67110.0,67080.0,67020.0,66990.0,66920.0,66870.0,66800.0,66760.0,66790.0,66820.0,66810.0,66700.0,66300.0
2010-02-06,67480.0,713.46,53.8,0.22,0,67190.0,67140.0,67110.0,67080.0,67020.0,66990.0,66920.0,66870.0,66800.0,66760.0,66790.0,66820.0,66810.0,66700.0
2010-02-07,67900.0,713.84,52.8,0.94,0,67480.0,67190.0,67140.0,67110.0,67080.0,67020.0,66990.0,66920.0,66870.0,66800.0,66760.0,66790.0,66820.0,66810.0
2010-02-08,68070.0,713.99,48.4,0.07,0,67900.0,67480.0,67190.0,67140.0,67110.0,67080.0,67020.0,66990.0,66920.0,66870.0,66800.0,66760.0,66790.0,66820.0
2010-02-09,68370.0,714.26,49.8,0.0,1,68070.0,67900.0,67480.0,67190.0,67140.0,67110.0,67080.0,67020.0,66990.0,66920.0,66870.0,66800.0,66760.0,66790.0
2010-02-10,68670.0,714.53,49.1,0.63,0,68370.0,68070.0,67900.0,67480.0,67190.0,67140.0,67110.0,67080.0,67020.0,66990.0,66920.0,66870.0,66800.0,66760.0
2010-02-11,68830.0,714.68,47.9,0.0,1,68670.0,68370.0,68070.0,67900.0,67480.0,67190.0,67140.0,67110.0,67080.0,67020.0,66990.0,66920.0,66870.0,66800.0
2010-02-12,68970.0,714.8,49.5,0.0,2,68830.0,68670.0,68370.0,68070.0,67900.0,67480.0,67190.0,67140.0,67110.0,67080.0,67020.0,66990.0,66920.0,66870.0
2010-02-13,69090.0,714.91,53.1,0.0,3,68970.0,68830.0,68670.0,68370.0,68070.0,67900.0,67480.0,67190.0,67140.0,67110.0,67080.0,67020.0,66990.0,66920.0
2010-02-14,69180.0,714.99,57.8,0.0,4,69090.0,68970.0,68830.0,68670.0,68370.0,68070.0,67900.0,67480.0,67190.0,67140.0,67110.0,67080.0,67020.0,66990.0
2010-02-15,69260.0,715.06,63.8,0.0,5,69180.0,69090.0,68970.0,68830.0,68670.0,68370.0,68070.0,67900.0,67480.0,67190.0,67140.0,67110.0,67080.0,67020.0
2010-02-16,69340.0,715.13,62.3,0.0,6,69260.0,69180.0,69090.0,68970.0,68830.0,68670.0,68370.0,68070.0,67900.0,67480.0,67190.0,67140.0,67110.0,67080.0
2010-02-17,69390.0,715.18,61.6,0.0,7,69340.0,69260.0,69180.0,69090.0,68970.0,68830.0,68670.0,68370.0,68070.0,67900.0,67480.0,67190.0,67140.0,67110.0
2010-02-18,69450.0,715.23,59.1,0.0,8,69390.0,69340.0,69260.0,69180.0,69090.0,68970.0,68830.0,68670.0,68370.0,68070.0,67900.0,67480.0,67190.0,67140.0
2010-02-19,69510.0,715.28,55.8,0.0,9,69450.0,69390.0,69340.0,69260.0,69180.0,69090.0,68970.0,68830.0,68670.0,68370.0,68070.0,67900.0,67480.0,67190.0
2010-02-20,69640.0,715.4,53.4,0.18,0,69510.0,69450.0,69390.0,69340.0,69260.0,69180.0,69090.0,68970.0,68830.0,68670.0,68370.0,68070.0,67900.0,67480.0
2010-02-21,69810.0,715.55,53.7,0.33,0,69640.0,69510.0,69450.0,69390.0,69340.0,69260.0,69180.0,69090.0,68970.0,68830.0,68670.0,68370.0,68070.0,67900.0
2010-02-22,70170.0,715.87,52.7,0.29,0,69810.0,69640.0,69510.0,69450.0,69390.0,69340.0,69260.0,69180.0,69090.0,68970.0,68830.0,68670.0,68370.0,68070.0
2010-02-23,70370.0,716.04,48.8,0.06,0,70170.0,69810.0,69640.0,69510.0,69450.0,69390.0,69340.0,69260.0,69180.0,69090.0,68970.0,68830.0,68670.0,68370.0
2010-02-24,70510.0,716.16,51.4,0.0,1,70370.0,70170.0,69810.0,69640.0,69510.0,69450.0,69390.0,69340.0,69260.0,69180.0,69090.0,68970.0,68830.0,68670.0
2010-02-25,70630.0,716.27,51.0,0.03,0,70510.0,70370.0,70170.0,69810.0,69640.0,69510.0,69450.0,69390.0,69340.0,69260.0,69180.0,69090.0,68970.0,68830.0
2010-02-26,70750.0,716.37,55.9,0.0,1,70630.0,70510.0,70370.0,70170.0,69810.0,69640.0,69510.0,69450.0,69390.0,69340.0,69260.0,69180.0,69090.0,68970.0
2010-02-27,71240.0,716.8,60.0,0.0,2,70750.0,70630.0,70510.0,70370.0,70170.0,69810.0,69640.0,69510.0,69450.0,69390.0,69340.0,69260.0,69180.0,69090.0
2010-02-28,71960.0,717.42,50.9,1.16,0,71240.0,70750.0,70630.0,70510.0,70370.0,70170.0,69810.0,69640.0,69510.0,69450.0,69390.0,69340.0,69260.0,69180.0
2010-03-01,72260.0,717.68,51.7,0.0,1,71960.0,71240.0,70750.0,70630.0,70510.0,70370.0,70170.0,69810.0,69640.0,69510.0,69450.0,69390.0,69340.0,69260.0
2010-03-04,72950.0,718.27,52.2,0.02,0,72260.0,71960.0,71240.0,70750.0,70630.0,70510.0,70370.0,70170.0,69810.0,69640.0,69510.0,69450.0,69390.0,69340.0
2010-03-05,73200.0,718.49,47.4,0.0,1,72950.0,72260.0,71960.0,71240.0,70750.0,70630.0,70510.0,70370.0,70170.0,69810.0,69640.0,69510.0,69450.0,69390.0
2010-03-06,73370.0,718.63,50.9,0.0,2,73200.0,72950.0,72260.0,71960.0,71240.0,70750.0,70630.0,70510.0,70370.0,70170.0,69810.0,69640.0,69510.0,69450.0
2010-03-07,73740.0,718.95,51.4,0.18,0,73370.0,73200.0,72950.0,72260.0,71960.0,71240.0,70750.0,70630.0,70510.0,70370.0,70170.0,69810.0,69640.0,69510.0
2010-03-08,74550.0,719.64,48.7,0.51,0,73740.0,73370.0,73200.0,72950.0,72260.0,71960.0,71240.0,70750.0,70630.0,70510.0,70370.0,70170.0,69810.0,69640.0
2010-03-09,75020.0,720.04,51.7,0.09,0,74550.0,73740.0,73370.0,73200.0,72950.0,72260.0,71960.0,71240.0,70750.0,70630.0,70510.0,70370.0,70170.0,69810.0
2010-03-10,75280.0,720.26,45.9,0.0,1,75020.0,74550.0,73740.0,73370.0,73200.0,72950.0,72260.0,71960.0,71240.0,70750.0,70630.0,70510.0,70370.0,70170.0
2010-09-11,76050.0,720.9,64.8,0.0,2,75280.0,75020.0,74550.0,73740.0,73370.0,73200.0,72950.0,72260.0,71960.0,71240.0,70750.0,70630.0,70510.0,70370.0
2010-09-12,75930.0,720.8,70.5,0.0,3,76050.0,75280.0,75020.0,74550.0,73740.0,73370.0,73200.0,72950.0,72260.0,71960.0,71240.0,70750.0,70630.0,70510.0
2010-09-13,75810.0,720.7,74.5,0.0,4,75930.0,76050.0,75280.0,75020.0,74550.0,73740.0,73370.0,73200.0,72950.0,72260.0,71960.0,71240.0,70750.0,70630.0
2010-09-14,75690.0,720.6,74.9,0.0,5,75810.0,75930.0,76050.0,75280.0,75020.0,74550.0,73740.0,73370.0,73200.0,72950.0,72260.0,71960.0,71240.0,70750.0
2010-09-15,75570.0,720.5,72.8,0.0,6,75690.0,75810.0,75930.0,76050.0,75280.0,75020.0,74550.0,73740.0,73370.0,73200.0,72950.0,72260.0,71960.0,71240.0
2010-09-16,75450.0,720.4,71.0,0.0,7,75570.0,75690.0,75810.0,75930.0,76050.0,75280.0,75020.0,74550.0,73740.0,73370.0,73200.0,72950.0,72260.0,71960.0
2010-09-17,75450.0,720.4,70.6,0.0,8,75450.0,75570.0,75690.0,75810.0,75930.0,76050.0,75280.0,75020.0,74550.0,73740.0,73370.0,73200.0,72950.0,72260.0
2010-09-18,75330.0,720.3,69.3,0.0,9,75450.0,75450.0,75570.0,75690.0,75810.0,75930.0,76050.0,75280.0,75020.0,74550.0,73740.0,73370.0,73200.0,72950.0
2010-09-19,75210.0,720.2,70.8,0.0,10,75330.0,75450.0,75450.0,75570.0,75690.0,75810.0,75930.0,76050.0,75280.0,75020.0,74550.0,73740.0,73370.0,73200.0
2010-09-20,75090.0,720.1,71.5,0.0,11,75210.0,75330.0,75450.0,75450.0,75570.0,75690.0,75810.0,75930.0,76050.0,75280.0,75020.0,74550.0,73740.0,73370.0
2010-09-21,74970.0,720.0,71.3,0.0,12,75090.0,75210.0,75330.0,75450.0,75450.0,75570.0,75690.0,75810.0,75930.0,76050.0,75280.0,75020.0,74550.0,73740.0
2010-09-22,74860.0,719.9,67.0,0.0,13,74970.0,75090.0,75210.0,75330.0,75450.0,75450.0,75570.0,75690.0,75810.0,75930.0,76050.0,75280.0,75020.0,74550.0
2010-09-23,74740.0,719.8,60.0,0.0,14,74860.0,74970.0,75090.0,75210.0,75330.0,75450.0,75450.0,75570.0,75690.0,75810.0,75930.0,76050.0,75280.0,75020.0
2010-09-24,74620.0,719.7,67.7,0.0,15,74740.0,74860.0,74970.0,75090.0,75210.0,75330.0,75450.0,75450.0,75570.0,75690.0,75810.0,75930.0,76050.0,75280.0
2010-09-25,74500.0,719.6,76.1,0.0,16,74620.0,74740.0,74860.0,74970.0,75090.0,75210.0,75330.0,75450.0,75450.0,75570.0,75690.0,75810.0,75930.0,76050.0
2010-09-26,74380.0,719.5,81.1,0.0,17,74500.0,74620.0,74740.0,74860.0,74970.0,75090.0,75210.0,75330.0,75450.0,75450.0,75570.0,75690.0,75810.0,75930.0
2010-09-27,74270.0,719.4,82.5,0.0,18,74380.0,74500.0,74620.0,74740.0,74860.0,74970.0,75090.0,75210.0,75330.0,75450.0,75450.0,75570.0,75690.0,75810.0
2010-09-28,74270.0,719.4,86.8,0.0,19,74270.0,74380.0,74500.0,74620.0,74740.0,74860.0,74970.0,75090.0,75210.0,75330.0,75450.0,75450.0,75570.0,75690.0
2010-09-29,74150.0,719.3,80.4,0.0,20,74270.0,74270.0,74380.0,74500.0,74620.0,74740.0,74860.0,74970.0,75090.0,75210.0,75330.0,75450.0,75450.0,75570.0
2010-09-30,74030.0,719.2,78.5,0.0,21,74150.0,74270.0,74270.0,74380.0,74500.0,74620.0,74740.0,74860.0,74970.0,75090.0,75210.0,75330.0,75450.0,75450.0
2010-10-01,74100.0,719.26,74.0,0.27,0,74030.0,74150.0,74270.0,74270.0,74380.0,74500.0,74620.0,74740.0,74860.0,74970.0,75090.0,75210.0,75330.0,75450.0
2010-10-02,74100.0,719.26,76.6,0.02,0,74100.0,74030.0,74150.0,74270.0,74270.0,74380.0,74500.0,74620.0,74740.0,74860.0,74970.0,75090.0,75210.0,75330.0
2010-10-03,74080.0,719.24,76.2,0.02,0,74100.0,74100.0,74030.0,74150.0,74270.0,74270.0,74380.0,74500.0,74620.0,74740.0,74860.0,74970.0,75090.0,75210.0
2010-10-04,74080.0,719.24,72.8,0.0,1,74080.0,74100.0,74100.0,74030.0,74150.0,74270.0,74270.0,74380.0,74500.0,74620.0,74740.0,74860.0,74970.0,75090.0
2010-10-05,74050.0,719.22,61.0,0.06,0,74080.0,74080.0,74100.0,74100.0,74030.0,74150.0,74270.0,74270.0,74380.0,74500.0,74620.0,74740.0,74860.0,74970.0
2010-10-06,74040.0,719.21,57.5,0.03,0,74050.0,74080.0,74080.0,74100.0,74100.0,74030.0,74150.0,74270.0,74270.0,74380.0,74500.0,74620.0,74740.0,74860.0
2010-10-07,74030.0,719.2,58.3,0.06,0,74040.0,74050.0,74080.0,74080.0,74100.0,74100.0,74030.0,74150.0,74270.0,74270.0,74380.0,74500.0,74620.0,74740.0
2010-10-08,74020.0,719.19,59.0,0.0,1,74030.0,74040.0,74050.0,74080.0,74080.0,74100.0,74100.0,74030.0,74150.0,74270.0,74270.0,74380.0,74500.0,74620.0
2010-10-09,74010.0,719.18,63.1,0.0,2,74020.0,74030.0,74040.0,74050.0,74080.0,74080.0,74100.0,74100.0,74030.0,74150.0,74270.0,74270.0,74380.0,74500.0
2010-10-10,73980.0,719.16,68.8,0.0,3,74010.0,74020.0,74030.0,74040.0,74050.0,74080.0,74080.0,74100.0,74100.0,74030.0,74150.0,74270.0,74270.0,74380.0
2010-10-11,73960.0,719.14,74.4,0.0,4,73980.0,74010.0,74020.0,74030.0,74040.0,74050.0,74080.0,74080.0,74100.0,74100.0,74030.0,74150.0,74270.0,74270.0
2010-10-12,73950.0,719.13,71.7,0.0,5,73960.0,73980.0,74010.0,74020.0,74030.0,74040.0,74050.0,74080.0,74080.0,74100.0,74100.0,74030.0,74150.0,74270.0
2010-10-13,73930.0,719.11,71.8,0.0,6,73950.0,73960.0,73980.0,74010.0,74020.0,74030.0,74040.0,74050.0,74080.0,74080.0,74100.0,74100.0,74030.0,74150.0
2010-10-14,73930.0,719.11,77.2,0.0,7,73930.0,73950.0,73960.0,73980.0,74010.0,74020.0,74030.0,74040.0,74050.0,74080.0,74080.0,74100.0,74100.0,74030.0
2010-10-15,73900.0,719.09,72.6,0.0,8,73930.0,73930.0,73950.0,73960.0,73980.0,74010.0,74020.0,74030.0,74040.0,74050.0,74080.0,74080.0,74100.0,74100.0
2010-10-31,73610.0,718.85,54.7,0.11,0,73900.0,73930.0,73930.0,73950.0,73960.0,73980.0,74010.0,74020.0,74030.0,74040.0,74050.0,74080.0,74080.0,74100.0
2010-11-12,73410.0,718.67,55.9,0.0,1,73610.0,73900.0,73930.0,73930.0,73950.0,73960.0,73980.0,74010.0,74020.0,74030.0,74040.0,74050.0,74080.0,74080.0
2010-11-13,73410.0,718.67,59.4,0.0,2,73410.0,73610.0,73900.0,73930.0,73930.0,73950.0,73960.0,73980.0,74010.0,74020.0,74030.0,74040.0,74050.0,74080.0
2010-11-14,73390.0,718.65,61.0,0.0,3,73410.0,73410.0,73610.0,73900.0,73930.0,73930.0,73950.0,73960.0,73980.0,74010.0,74020.0,74030.0,74040.0,74050.0
2010-11-15,73380.0,718.64,60.3,0.0,4,73390.0,73410.0,73410.0,73610.0,73900.0,73930.0,73930.0,73950.0,73960.0,73980.0,74010.0,74020.0,74030.0,74040.0
2010-11-16,73350.0,718.62,59.5,0.0,5,73380.0,73390.0,73410.0,73410.0,73610.0,73900.0,73930.0,73930.0,73950.0,73960.0,73980.0,74010.0,74020.0,74030.0
2010-11-17,73340.0,718.61,57.3,0.0,6,73350.0,73380.0,73390.0,73410.0,73410.0,73610.0,73900.0,73930.0,73930.0,73950.0,73960.0,73980.0,74010.0,74020.0
2010-11-18,73340.0,718.61,60.0,0.0,7,73340.0,73350.0,73380.0,73390.0,73410.0,73410.0,73610.0,73900.0,73930.0,73930.0,73950.0,73960.0,73980.0,74010.0
2010-11-19,73330.0,718.6,58.7,0.0,8,73340.0,73340.0,73350.0,73380.0,73390.0,73410.0,73410.0,73610.0,73900.0,73930.0,73930.0,73950.0,73960.0,73980.0
2010-11-20,73470.0,718.72,54.4,0.0,9,73330.0,73340.0,73340.0,73350.0,73380.0,73390.0,73410.0,73410.0,73610.0,73900.0,73930.0,73930.0,73950.0,73960.0
2010-11-21,73670.0,718.89,53.1,1.25,0,73470.0,73330.0,73340.0,73340.0,73350.0,73380.0,73390.0,73410.0,73410.0,73610.0,73900.0,73930.0,73930.0,73950.0
2010-11-22,73730.0,718.94,47.6,0.3,0,73670.0,73470.0,73330.0,73340.0,73340.0,73350.0,73380.0,73390.0,73410.0,73410.0,73610.0,73900.0,73930.0,73930.0
2010-11-23,73730.0,718.94,48.0,0.0,1,73730.0,73670.0,73470.0,73330.0,73340.0,73340.0,73350.0,73380.0,73390.0,73410.0,73410.0,73610.0,73900.0,73930.0
2010-11-24,73730.0,718.94,48.0,0.1,0,73730.0,73730.0,73670.0,73470.0,73330.0,73340.0,73340.0,73350.0,73380.0,73390.0,73410.0,73410.0,73610.0,73900.0
2010-11-25,73690.0,718.91,43.5,0.02,0,73730.0,73730.0,73730.0,73670.0,73470.0,73330.0,73340.0,73340.0,73350.0,73380.0,73390.0,73410.0,73410.0,73610.0
2010-11-26,73670.0,718.89,47.1,0.0,1,73690.0,73730.0,73730.0,73730.0,73670.0,73470.0,73330.0,73340.0,73340.0,73350.0,73380.0,73390.0,73410.0,73410.0
2010-11-27,73700.0,718.92,50.1,0.0,2,73670.0,73690.0,73730.0,73730.0,73730.0,73670.0,73470.0,73330.0,73340.0,73340.0,73350.0,73380.0,73390.0,73410.0
2010-11-28,73700.0,718.92,47.2,0.1,0,73700.0,73670.0,73690.0,73730.0,73730.0,73730.0,73670.0,73470.0,73330.0,73340.0,73340.0,73350.0,73380.0,73390.0
2010-11-29,73700.0,718.92,44.4,0.0,1,73700.0,73700.0,73670.0,73690.0,73730.0,73730.0,73730.0,73670.0,73470.0,73330.0,73340.0,73340.0,73350.0,73380.0
2010-11-30,73730.0,718.94,46.9,0.0,2,73700.0,73700.0,73700.0,73670.0,73690.0,73730.0,73730.0,73730.0,73670.0,73470.0,73330.0,73340.0,73340.0,73350.0
2010-12-01,73750.0,718.96,51.9,0.0,3,73730.0,73700.0,73700.0,73700.0,73670.0,73690.0,73730.0,73730.0,73730.0,73670.0,73470.0,73330.0,73340.0,73340.0
2010-12-02,73740.0,718.95,56.2,0.0,4,73750.0,73730.0,73700.0,73700.0,73700.0,73670.0,73690.0,73730.0,73730.0,73730.0,73670.0,73470.0,73330.0,73340.0
2010-12-03,73750.0,718.96,58.2,0.0,5,73740.0,73750.0,73730.0,73700.0,73700.0,73700.0,73670.0,73690.0,73730.0,73730.0,73730.0,73670.0,73470.0,73330.0
2010-12-04,73740.0,718.95,56.6,0.0,6,73750.0,73740.0,73750.0,73730.0,73700.0,73700.0,73700.0,73670.0,73690.0,73730.0,73730.0,73730.0,73670.0,73470.0
2010-12-05,73740.0,718.95,54.6,0.0,7,73740.0,73750.0,73740.0,73750.0,73730.0,73700.0,73700.0,73700.0,73670.0,73690.0,73730.0,73730.0,73730.0,73670.0
2010-12-06,73750.0,718.96,57.7,0.0,8,73740.0,73740.0,73750.0,73740.0,73750.0,73730.0,73700.0,73700.0,73700.0,73670.0,73690.0,73730.0,73730.0,73730.0
2010-12-07,73750.0,718.96,53.5,0.0,9,73750.0,73740.0,73740.0,73750.0,73740.0,73750.0,73730.0,73700.0,73700.0,73700.0,73670.0,73690.0,73730.0,73730.0
2010-12-08,73750.0,718.96,58.4,0.0,10,73750.0,73750.0,73740.0,73740.0,73750.0,73740.0,73750.0,73730.0,73700.0,73700.0,73700.0,73670.0,73690.0,73730.0
2010-12-09,73760.0,718.97,56.7,0.0,11,73750.0,73750.0,73750.0,73740.0,73740.0,73750.0,73740.0,73750.0,73730.0,73700.0,73700.0,73700.0,73670.0,73690.0
2010-12-10,73760.0,718.97,55.9,0.0,12,73760.0,73750.0,73750.0,73750.0,73740.0,73740.0,73750.0,73740.0,73750.0,73730.0,73700.0,73700.0,73700.0,73670.0
2010-12-11,73770.0,718.98,56.5,0.0,13,73760.0,73760.0,73750.0,73750.0,73750.0,73740.0,73740.0,73750.0,73740.0,73750.0,73730.0,73700.0,73700.0,73700.0
2010-12-12,73770.0,718.98,61.7,0.0,14,73770.0,73760.0,73760.0,73750.0,73750.0,73750.0,73740.0,73740.0,73750.0,73740.0,73750.0,73730.0,73700.0,73700.0
2010-12-13,73770.0,718.98,68.1,0.0,15,73770.0,73770.0,73760.0,73760.0,73750.0,73750.0,73750.0,73740.0,73740.0,73750.0,73740.0,73750.0,73730.0,73700.0
2010-12-14,73760.0,718.97,63.4,0.0,16,73770.0,73770.0,73770.0,73760.0,73760.0,73750.0,73750.0,73750.0,73740.0,73740.0,73750.0,73740.0,73750.0,73730.0
2010-12-15,73770.0,718.98,54.3,0.0,17,73760.0,73770.0,73770.0,73770.0,73760.0,73760.0,73750.0,73750.0,73750.0,73740.0,73740.0,73750.0,73740.0,73750.0
2010-12-16,73780.0,718.99,54.0,0.0,18,73770.0,73760.0,73770.0,73770.0,73770.0,73760.0,73760.0,73750.0,73750.0,73750.0,73740.0,73740.0,73750.0,73740.0
2010-12-17,73810.0,719.01,50.0,0.07,0,73780.0,73770.0,73760.0,73770.0,73770.0,73770.0,73760.0,73760.0,73750.0,73750.0,73750.0,73740.0,73740.0,73750.0
2010-12-18,73870.0,719.06,51.2,0.23,0,73810.0,73780.0,73770.0,73760.0,73770.0,73770.0,73770.0,73760.0,73760.0,73750.0,73750.0,73750.0,73740.0,73740.0
2010-12-19,73950.0,719.13,56.3,0.09,0,73870.0,73810.0,73780.0,73770.0,73760.0,73770.0,73770.0,73770.0,73760.0,73760.0,73750.0,73750.0,73750.0,73740.0
2010-12-20,74350.0,719.47,55.3,0.66,0,73950.0,73870.0,73810.0,73780.0,73770.0,73760.0,73770.0,73770.0,73770.0,73760.0,73760.0,73750.0,73750.0,73750.0
2010-12-21,75630.0,720.55,55.6,1.41,0,74350.0,73950.0,73870.0,73810.0,73780.0,73770.0,73760.0,73770.0,73770.0,73770.0,73760.0,73760.0,73750.0,73750.0
