datetime,storage_value,elev,avgt,pcpn,day_since_pcpn,storage-1,storage-2,storage-3,storage-4,storage-5,storage-6,storage-7,storage-8,storage-9,storage-10,storage-11,storage-12,storage-13,storage-14
2010-01-01,36120.0,590.92,53.9,0.0,1,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0
2010-01-02,36120.0,590.93,55.9,0.0,2,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0,36120.0
2010-01-03,36140.0,590.95,58.9,0.0,3,36120.0,36120.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0
2010-01-04,36140.0,590.96,60.2,0.0,4,36140.0,36120.0,36120.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0
2010-01-05,36140.0,590.95,58.2,0.0,5,36140.0,36140.0,36120.0,36120.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0
2010-01-06,36140.0,590.96,57.9,0.0,6,36140.0,36140.0,36140.0,36120.0,36120.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0
2010-01-07,36150.0,590.97,56.4,0.0,7,36140.0,36140.0,36140.0,36140.0,36120.0,36120.0,36150.0,36150.0,36150.0,36150.0,36150.0,36150.0,36150.0,36150.0
2010-01-08,36160.0,590.98,55.9,0.0,8,36150.0,36140.0,36140.0,36140.0,36140.0,36120.0,36120.0,36160.0,36160.0,36160.0,36160.0,36160.0,36160.0,36160.0
2010-01-09,36170.0,590.99,61.4,0.0,9,36160.0,36150.0,36140.0,36140.0,36140.0,36140.0,36120.0,36120.0,36170.0,36170.0,36170.0,36170.0,36170.0,36170.0
2010-01-10,36170.0,591.0,60.9,0.0,10,36170.0,36160.0,36150.0,36140.0,36140.0,36140.0,36140.0,36120.0,36120.0,36170.0,36170.0,36170.0,36170.0,36170.0
2010-01-11,36190.0,591.02,60.0,0.0,11,36170.0,36170.0,36160.0,36150.0,36140.0,36140.0,36140.0,36140.0,36120.0,36120.0,36190.0,36190.0,36190.0,36190.0
2010-01-12,36190.0,591.02,61.0,0.0,12,36190.0,36170.0,36170.0,36160.0,36150.0,36140.0,36140.0,36140.0,36140.0,36120.0,36120.0,36190.0,36190.0,36190.0
2010-01-13,36200.0,591.04,57.2,0.0,13,36190.0,36190.0,36170.0,36170.0,36160.0,36150.0,36140.0,36140.0,36140.0,36140.0,36120.0,36120.0,36200.0,36200.0
2010-01-14,36210.0,591.05,51.1,0.0,14,36200.0,36190.0,36190.0,36170.0,36170.0,36160.0,36150.0,36140.0,36140.0,36140.0,36140.0,36120.0,36120.0,36210.0
2010-01-15,36220.0,591.07,53.9,0.0,15,36210.0,36200.0,36190.0,36190.0,36170.0,36170.0,36160.0,36150.0,36140.0,36140.0,36140.0,36140.0,36120.0,36120.0
2010-01-16,36230.0,591.08,57.6,0.0,16,36220.0,36210.0,36200.0,36190.0,36190.0,36170.0,36170.0,36160.0,36150.0,36140.0,36140.0,36140.0,36140.0,36120.0
2010-01-17,36240.0,591.1,55.5,0.0,17,36230.0,36220.0,36210.0,36200.0,36190.0,36190.0,36170.0,36170.0,36160.0,36150.0,36140.0,36140.0,36140.0,36140.0
2010-01-18,36370.0,591.29,53.3,0.03,0,36240.0,36230.0,36220.0,36210.0,36200.0,36190.0,36190.0,36170.0,36170.0,36160.0,36150.0,36140.0,36140.0,36140.0
2010-01-19,36480.0,591.44,51.2,1.15,0,36370.0,36240.0,36230.0,36220.0,36210.0,36200.0,36190.0,36190.0,36170.0,36170.0,36160.0,36150.0,36140.0,36140.0
2010-01-20,36800.0,591.9,50.4,0.74,0,36480.0,36370.0,36240.0,36230.0,36220.0,36210.0,36200.0,36190.0,36190.0,36170.0,36170.0,36160.0,36150.0,36140.0
2010-01-21,37740.0,593.21,52.0,1.34,0,36800.0,36480.0,36370.0,36240.0,36230.0,36220.0,36210.0,36200.0,36190.0,36190.0,36170.0,36170.0,36160.0,36150.0
2010-01-22,38210.0,593.86,52.8,1.41,0,37740.0,36800.0,36480.0,36370.0,36240.0,36230.0,36220.0,36210.0,36200.0,36190.0,36190.0,36170.0,36170.0,36160.0
2010-01-23,38410.0,594.13,47.6,0.5,0,38210.0,37740.0,36800.0,36480.0,36370.0,36240.0,36230.0,36220.0,36210.0,36200.0,36190.0,36190.0,36170.0,36170.0
2010-01-24,38480.0,594.23,46.9,0.02,0,38410.0,38210.0,37740.0,36800.0,36480.0,36370.0,36240.0,36230.0,36220.0,36210.0,36200.0,36190.0,36190.0,36170.0
2010-01-25,38540.0,594.31,48.9,0.0,1,38480.0,38410.0,38210.0,37740.0,36800.0,36480.0,36370.0,36240.0,36230.0,36220.0,36210.0,36200.0,36190.0,36190.0
2010-01-26,38580.0,594.37,50.9,0.0,2,38540.0,38480.0,38410.0,38210.0,37740.0,36800.0,36480.0,36370.0,36240.0,36230.0,36220.0,36210.0,36200.0,36190.0
2010-01-27,38610.0,594.41,50.6,0.08,0,38580.0,38540.0,38480.0,38410.0,38210.0,37740.0,36800.0,36480.0,36370.0,36240.0,36230.0,36220.0,36210.0,36200.0
2010-01-28,38580.0,594.36,52.2,0.01,0,38610.0,38580.0,38540.0,38480.0,38410.0,38210.0,37740.0,36800.0,36480.0,36370.0,36240.0,36230.0,36220.0,36210.0
2010-01-29,38490.0,594.24,52.2,0.0,1,38580.0,38610.0,38580.0,38540.0,38480.0,38410.0,38210.0,37740.0,36800.0,36480.0,36370.0,36240.0,36230.0,36220.0
2010-01-30,38390.0,594.11,53.2,0.0,2,38490.0,38580.0,38610.0,38580.0,38540.0,38480.0,38410.0,38210.0,37740.0,36800.0,36480.0,36370.0,36240.0,36230.0
2010-01-31,38290.0,593.97,51.0,0.0,3,38390.0,38490.0,38580.0,38610.0,38580.0,38540.0,38480.0,38410.0,38210.0,37740.0,36800.0,36480.0,36370.0,36240.0
2010-02-01,38190.0,593.83,50.5,0.0,4,38290.0,38390.0,38490.0,38580.0,38610.0,38580.0,38540.0,38480.0,38410.0,38210.0,37740.0,36800.0,36480.0,36370.0
2010-02-02,38100.0,593.71,53.7,0.0,5,38190.0,38290.0,38390.0,38490.0,38580.0,38610.0,38580.0,38540.0,38480.0,38410.0,38210.0,37740.0,36800.0,36480.0
2010-02-03,38030.0,593.61,54.2,0.0,6,38100.0,38190.0,38290.0,38390.0,38490.0,38580.0,38610.0,38580.0,38540.0,38480.0,38410.0,38210.0,37740.0,36800.0
2010-02-04,37940.0,593.49,51.8,0.0,7,38030.0,38100.0,38190.0,38290.0,38390.0,38490.0,38580.0,38610.0,38580.0,38540.0,38480.0,38410.0,38210.0,37740.0
2010-02-05,37850.0,593.37,52.2,0.0,8,37940.0,38030.0,38100.0,38190.0,38290.0,38390.0,38490.0,38580.0,38610.0,38580.0,38540.0,38480.0,38410.0,38210.0
2010-02-06,37870.0,593.39,54.5,0.21,0,37850.0,37940.0,38030.0,38100.0,38190.0,38290.0,38390.0,38490.0,38580.0,38610.0,38580.0,38540.0,38480.0,38410.0
2010-02-07,37860.0,593.38,53.5,0.72,0,37870.0,37850.0,37940.0,38030.0,38100.0,38190.0,38290.0,38390.0,38490.0,38580.0,38610.0,38580.0,38540.0,38480.0
2010-02-08,37790.0,593.28,49.1,0.06,0,37860.0,37870.0,37850.0,37940.0,38030.0,38100.0,38190.0,38290.0,38390.0,38490.0,38580.0,38610.0,38580.0,38540.0
2010-02-09,37810.0,593.31,50.5,0.0,1,37790.0,37860.0,37870.0,37850.0,37940.0,38030.0,38100.0,38190.0,38290.0,38390.0,38490.0,38580.0,38610.0,38580.0
2010-02-10,37920.0,593.46,49.7,0.67,0,37810.0,37790.0,37860.0,37870.0,37850.0,37940.0,38030.0,38100.0,38190.0,38290.0,38390.0,38490.0,38580.0,38610.0
2010-02-11,37900.0,593.44,48.8,0.0,1,37920.0,37810.0,37790.0,37860.0,37870.0,37850.0,37940.0,38030.0,38100.0,38190.0,38290.0,38390.0,38490.0,38580.0
2010-02-12,37870.0,593.39,50.2,0.0,2,37900.0,37920.0,37810.0,37790.0,37860.0,37870.0,37850.0,37940.0,38030.0,38100.0,38190.0,38290.0,38390.0,38490.0
2010-02-13,37830.0,593.33,53.3,0.0,3,37870.0,37900.0,37920.0,37810.0,37790.0,37860.0,37870.0,37850.0,37940.0,38030.0,38100.0,38190.0,38290.0,38390.0
2010-02-14,37780.0,593.27,57.2,0.0,4,37830.0,37870.0,37900.0,37920.0,37810.0,37790.0,37860.0,37870.0,37850.0,37940.0,38030.0,38100.0,38190.0,38290.0
2010-02-15,37700.0,593.16,63.9,0.0,5,37780.0,37830.0,37870.0,37900.0,37920.0,37810.0,37790.0,37860.0,37870.0,37850.0,37940.0,38030.0,38100.0,38190.0
2010-02-16,37700.0,593.15,62.1,0.0,6,37700.0,37780.0,37830.0,37870.0,37900.0,37920.0,37810.0,37790.0,37860.0,37870.0,37850.0,37940.0,38030.0,38100.0
2010-02-17,37720.0,593.18,61.4,0.0,7,37700.0,37700.0,37780.0,37830.0,37870.0,37900.0,37920.0,37810.0,37790.0,37860.0,37870.0,37850.0,37940.0,38030.0
2010-02-18,37740.0,593.21,59.0,0.0,8,37720.0,37700.0,37700.0,37780.0,37830.0,37870.0,37900.0,37920.0,37810.0,37790.0,37860.0,37870.0,37850.0,37940.0
2010-02-19,37770.0,593.26,55.8,0.0,9,37740.0,37720.0,37700.0,37700.0,37780.0,37830.0,37870.0,37900.0,37920.0,37810.0,37790.0,37860.0,37870.0,37850.0
2010-02-20,37850.0,593.37,54.5,0.18,0,37770.0,37740.0,37720.0,37700.0,37700.0,37780.0,37830.0,37870.0,37900.0,37920.0,37810.0,37790.0,37860.0,37870.0
2010-02-21,37930.0,593.47,54.4,0.3,0,37850.0,37770.0,37740.0,37720.0,37700.0,37700.0,37780.0,37830.0,37870.0,37900.0,37920.0,37810.0,37790.0,37860.0
2010-02-22,38020.0,593.6,53.4,0.23,0,37930.0,37850.0,37770.0,37740.0,37720.0,37700.0,37700.0,37780.0,37830.0,37870.0,37900.0,37920.0,37810.0,37790.0
2010-02-23,38060.0,593.66,49.8,0.05,0,38020.0,37930.0,37850.0,37770.0,37740.0,37720.0,37700.0,37700.0,37780.0,37830.0,37870.0,37900.0,37920.0,37810.0
2010-02-24,38100.0,593.71,52.1,0.0,1,38060.0,38020.0,37930.0,37850.0,37770.0,37740.0,37720.0,37700.0,37700.0,37780.0,37830.0,37870.0,37900.0,37920.0
2010-02-25,38100.0,593.71,51.3,0.03,0,38100.0,38060.0,38020.0,37930.0,37850.0,37770.0,37740.0,37720.0,37700.0,37700.0,37780.0,37830.0,37870.0,37900.0
2010-02-26,38060.0,593.66,56.1,0.0,1,38100.0,38100.0,38060.0,38020.0,37930.0,37850.0,37770.0,37740.0,37720.0,37700.0,37700.0,37780.0,37830.0,37870.0
2010-02-27,38260.0,593.93,59.8,0.0,2,38060.0,38100.0,38100.0,38060.0,38020.0,37930.0,37850.0,37770.0,37740.0,37720.0,37700.0,37700.0,37780.0,37830.0
2010-02-28,38500.0,594.25,51.1,1.12,0,38260.0,38060.0,38100.0,38100.0,38060.0,38020.0,37930.0,37850.0,37770.0,37740.0,37720.0,37700.0,37700.0,37780.0
2010-03-01,38560.0,594.33,52.7,0.0,1,38500.0,38260.0,38060.0,38100.0,38100.0,38060.0,38020.0,37930.0,37850.0,37770.0,37740.0,37720.0,37700.0,37700.0
2010-03-02,38580.0,594.36,55.1,0.0,2,38560.0,38500.0,38260.0,38060.0,38100.0,38100.0,38060.0,38020.0,37930.0,37850.0,37770.0,37740.0,37720.0,37700.0
2010-03-03,38590.0,594.38,54.5,0.0,3,38580.0,38560.0,38500.0,38260.0,38060.0,38100.0,38100.0,38060.0,38020.0,37930.0,37850.0,37770.0,37740.0,37720.0
2010-03-04,38620.0,594.42,53.3,0.02,0,38590.0,38580.0,38560.0,38500.0,38260.0,38060.0,38100.0,38100.0,38060.0,38020.0,37930.0,37850.0,37770.0,37740.0
2010-03-05,38610.0,594.41,48.6,0.0,1,38620.0,38590.0,38580.0,38560.0,38500.0,38260.0,38060.0,38100.0,38100.0,38060.0,38020.0,37930.0,37850.0,37770.0
2010-03-06,38610.0,594.41,51.7,0.0,2,38610.0,38620.0,38590.0,38580.0,38560.0,38500.0,38260.0,38060.0,38100.0,38100.0,38060.0,38020.0,37930.0,37850.0
2010-03-07,38660.0,594.47,52.2,0.18,0,38610.0,38610.0,38620.0,38590.0,38580.0,38560.0,38500.0,38260.0,38060.0,38100.0,38100.0,38060.0,38020.0,37930.0
2010-03-08,38690.0,594.51,49.5,0.38,0,38660.0,38610.0,38610.0,38620.0,38590.0,38580.0,38560.0,38500.0,38260.0,38060.0,38100.0,38100.0,38060.0,38020.0
2010-03-09,38640.0,594.45,53.0,0.08,0,38690.0,38660.0,38610.0,38610.0,38620.0,38590.0,38580.0,38560.0,38500.0,38260.0,38060.0,38100.0,38100.0,38060.0
2010-03-10,38620.0,594.42,47.1,0.0,1,38640.0,38690.0,38660.0,38610.0,38610.0,38620.0,38590.0,38580.0,38560.0,38500.0,38260.0,38060.0,38100.0,38100.0
2010-03-11,38610.0,594.41,46.8,0.0,2,38620.0,38640.0,38690.0,38660.0,38610.0,38610.0,38620.0,38590.0,38580.0,38560.0,38500.0,38260.0,38060.0,38100.0
2010-03-12,38610.0,594.4,51.2,0.0,3,38610.0,38620.0,38640.0,38690.0,38660.0,38610.0,38610.0,38620.0,38590.0,38580.0,38560.0,38500.0,38260.0,38060.0
2010-03-13,38600.0,594.39,54.2,0.0,4,38610.0,38610.0,38620.0,38640.0,38690.0,38660.0,38610.0,38610.0,38620.0,38590.0,38580.0,38560.0,38500.0,38260.0
2010-03-14,38580.0,594.37,50.7,0.0,5,38600.0,38610.0,38610.0,38620.0,38640.0,38690.0,38660.0,38610.0,38610.0,38620.0,38590.0,38580.0,38560.0,38500.0
2010-03-15,38550.0,594.32,53.5,0.0,6,38580.0,38600.0,38610.0,38610.0,38620.0,38640.0,38690.0,38660.0,38610.0,38610.0,38620.0,38590.0,38580.0,38560.0
2010-03-16,38470.0,594.22,59.2,0.0,7,38550.0,38580.0,38600.0,38610.0,38610.0,38620.0,38640.0,38690.0,38660.0,38610.0,38610.0,38620.0,38590.0,38580.0
2010-03-17,38450.0,594.19,67.1,0.0,8,38470.0,38550.0,38580.0,38600.0,38610.0,38610.0,38620.0,38640.0,38690.0,38660.0,38610.0,38610.0,38620.0,38590.0
2010-03-18,38490.0,594.24,64.8,0.0,9,38450.0,38470.0,38550.0,38580.0,38600.0,38610.0,38610.0,38620.0,38640.0,38690.0,38660.0,38610.0,38610.0,38620.0
2010-03-19,38510.0,594.27,59.1,0.0,10,38490.0,38450.0,38470.0,38550.0,38580.0,38600.0,38610.0,38610.0,38620.0,38640.0,38690.0,38660.0,38610.0,38610.0
2010-03-20,38540.0,594.31,58.1,0.0,11,38510.0,38490.0,38450.0,38470.0,38550.0,38580.0,38600.0,38610.0,38610.0,38620.0,38640.0,38690.0,38660.0,38610.0
2010-03-21,38560.0,594.33,62.5,0.0,12,38540.0,38510.0,38490.0,38450.0,38470.0,38550.0,38580.0,38600.0,38610.0,38610.0,38620.0,38640.0,38690.0,38660.0
2010-03-22,38520.0,594.28,61.7,0.0,13,38560.0,38540.0,38510.0,38490.0,38450.0,38470.0,38550.0,38580.0,38600.0,38610.0,38610.0,38620.0,38640.0,38690.0
2010-03-23,38440.0,594.17,58.8,0.0,14,38520.0,38560.0,38540.0,38510.0,38490.0,38450.0,38470.0,38550.0,38580.0,38600.0,38610.0,38610.0,38620.0,38640.0
2010-03-24,38350.0,594.05,57.1,0.0,15,38440.0,38520.0,38560.0,38540.0,38510.0,38490.0,38450.0,38470.0,38550.0,38580.0,38600.0,38610.0,38610.0,38620.0
2010-03-25,38250.0,593.92,57.5,0.0,16,38350.0,38440.0,38520.0,38560.0,38540.0,38510.0,38490.0,38450.0,38470.0,38550.0,38580.0,38600.0,38610.0,38610.0
2010-03-26,38170.0,593.8,55.1,0.0,17,38250.0,38350.0,38440.0,38520.0,38560.0,38540.0,38510.0,38490.0,38450.0,38470.0,38550.0,38580.0,38600.0,38610.0
2010-03-27,38070.0,593.67,56.4,0.0,18,38170.0,38250.0,38350.0,38440.0,38520.0,38560.0,38540.0,38510.0,38490.0,38450.0,38470.0,38550.0,38580.0,38600.0
2010-03-28,37980.0,593.54,60.5,0.0,19,38070.0,38170.0,38250.0,38350.0,38440.0,38520.0,38560.0,38540.0,38510.0,38490.0,38450.0,38470.0,38550.0,38580.0
2010-03-29,37880.0,593.4,63.4,0.0,20,37980.0,38070.0,38170.0,38250.0,38350.0,38440.0,38520.0,38560.0,38540.0,38510.0,38490.0,38450.0,38470.0,38550.0
2010-03-30,37780.0,593.27,62.2,0.0,21,37880.0,37980.0,38070.0,38170.0,38250.0,38350.0,38440.0,38520.0,38560.0,38540.0,38510.0,38490.0,38450.0,38470.0
2010-03-31,37680.0,593.13,57.7,0.0,22,37780.0,37880.0,37980.0,38070.0,38170.0,38250.0,38350.0,38440.0,38520.0,38560.0,38540.0,38510.0,38490.0,38450.0
2010-04-01,37610.0,593.03,50.4,0.09,0,37680.0,37780.0,37880.0,37980.0,38070.0,38170.0,38250.0,38350.0,38440.0,38520.0,38560.0,38540.0,38510.0,38490.0
2010-04-02,37520.0,592.9,48.6,0.16,0,37610.0,37680.0,37780.0,37880.0,37980.0,38070.0,38170.0,38250.0,38350.0,38440.0,38520.0,38560.0,38540.0,38510.0
2010-04-03,37420.0,592.77,51.8,0.0,1,37520.0,37610.0,37680.0,37780.0,37880.0,37980.0,38070.0,38170.0,38250.0,38350.0,38440.0,38520.0,38560.0,38540.0
2010-04-04,37340.0,592.65,52.9,0.0,2,37420.0,37520.0,37610.0,37680.0,37780.0,37880.0,37980.0,38070.0,38170.0,38250.0,38350.0,38440.0,38520.0,38560.0
2010-04-05,37340.0,592.66,54.2,0.0,3,37340.0,37420.0,37520.0,37610.0,37680.0,37780.0,37880.0,37980.0,38070.0,38170.0,38250.0,38350.0,38440.0,38520.0
2010-04-06,37360.0,592.68,50.1,0.14,0,37340.0,37340.0,37420.0,37520.0,37610.0,37680.0,37780.0,37880.0,37980.0,38070.0,38170.0,38250.0,38350.0,38440.0
2010-04-07,37360.0,592.68,54.6,0.0,1,37360.0,37340.0,37340.0,37420.0,37520.0,37610.0,37680.0,37780.0,37880.0,37980.0,38070.0,38170.0,38250.0,38350.0
2010-04-08,37360.0,592.69,60.3,0.0,2,37360.0,37360.0,37340.0,37340.0,37420.0,37520.0,37610.0,37680.0,37780.0,37880.0,37980.0,38070.0,38170.0,38250.0
2010-04-09,37370.0,592.7,62.2,0.0,3,37360.0,37360.0,37360.0,37340.0,37340.0,37420.0,37520.0,37610.0,37680.0,37780.0,37880.0,37980.0,38070.0,38170.0
2010-04-10,37380.0,592.71,59.8,0.0,4,37370.0,37360.0,37360.0,37360.0,37340.0,37340.0,37420.0,37520.0,37610.0,37680.0,37780.0,37880.0,37980.0,38070.0
2010-04-11,37390.0,592.72,57.1,0.0,5,37380.0,37370.0,37360.0,37360.0,37360.0,37340.0,37340.0,37420.0,37520.0,37610.0,37680.0,37780.0,37880.0,37980.0
2010-04-12,37460.0,592.82,57.2,0.07,0,37390.0,37380.0,37370.0,37360.0,37360.0,37360.0,37340.0,37340.0,37420.0,37520.0,37610.0,37680.0,37780.0,37880.0
2010-04-13,37480.0,592.85,53.2,0.44,0,37460.0,37390.0,37380.0,37370.0,37360.0,37360.0,37360.0,37340.0,37340.0,37420.0,37520.0,37610.0,37680.0,37780.0
2010-04-14,37490.0,592.86,52.3,0.0,1,37480.0,37460.0,37390.0,37380.0,37370.0,37360.0,37360.0,37360.0,37340.0,37340.0,37420.0,37520.0,37610.0,37680.0
2010-04-15,37500.0,592.88,54.1,0.0,2,37490.0,37480.0,37460.0,37390.0,37380.0,37370.0,37360.0,37360.0,37360.0,37340.0,37340.0,37420.0,37520.0,37610.0
2010-04-16,37510.0,592.89,59.0,0.0,3,37500.0,37490.0,37480.0,37460.0,37390.0,37380.0,37370.0,37360.0,37360.0,37360.0,37340.0,37340.0,37420.0,37520.0
2010-04-17,37520.0,592.91,57.3,0.0,4,37510.0,37500.0,37490.0,37480.0,37460.0,37390.0,37380.0,37370.0,37360.0,37360.0,37360.0,37340.0,37340.0,37420.0
2010-04-18,37540.0,592.93,60.7,0.0,5,37520.0,37510.0,37500.0,37490.0,37480.0,37460.0,37390.0,37380.0,37370.0,37360.0,37360.0,37360.0,37340.0,37340.0
2010-04-19,37540.0,592.94,63.6,0.0,6,37540.0,37520.0,37510.0,37500.0,37490.0,37480.0,37460.0,37390.0,37380.0,37370.0,37360.0,37360.0,37360.0,37340.0
2010-04-20,37540.0,592.94,61.1,0.0,7,37540.0,37540.0,37520.0,37510.0,37500.0,37490.0,37480.0,37460.0,37390.0,37380.0,37370.0,37360.0,37360.0,37360.0
2010-04-21,37570.0,592.98,58.9,0.09,0,37540.0,37540.0,37540.0,37520.0,37510.0,37500.0,37490.0,37480.0,37460.0,37390.0,37380.0,37370.0,37360.0,37360.0
2010-04-22,37640.0,593.07,50.0,0.61,0,37570.0,37540.0,37540.0,37540.0,37520.0,37510.0,37500.0,37490.0,37480.0,37460.0,37390.0,37380.0,37370.0,37360.0
2010-04-23,37660.0,593.1,46.2,0.3,0,37640.0,37570.0,37540.0,37540.0,37540.0,37520.0,37510.0,37500.0,37490.0,37480.0,37460.0,37390.0,37380.0,37370.0
2010-04-24,37670.0,593.12,51.6,0.0,1,37660.0,37640.0,37570.0,37540.0,37540.0,37540.0,37520.0,37510.0,37500.0,37490.0,37480.0,37460.0,37390.0,37380.0
2010-04-25,37690.0,593.14,58.9,0.0,2,37670.0,37660.0,37640.0,37570.0,37540.0,37540.0,37540.0,37520.0,37510.0,37500.0,37490.0,37480.0,37460.0,37390.0
2010-04-26,37700.0,593.16,60.7,0.0,3,37690.0,37670.0,37660.0,37640.0,37570.0,37540.0,37540.0,37540.0,37520.0,37510.0,37500.0,37490.0,37480.0,37460.0
2010-04-27,37700.0,593.16,62.3,0.0,4,37700.0,37690.0,37670.0,37660.0,37640.0,37570.0,37540.0,37540.0,37540.0,37520.0,37510.0,37500.0,37490.0,37480.0
2010-04-28,37720.0,593.18,61.8,0.0,5,37700.0,37700.0,37690.0,37670.0,37660.0,37640.0,37570.0,37540.0,37540.0,37540.0,37520.0,37510.0,37500.0,37490.0
2010-04-29,37720.0,593.19,56.1,0.05,0,37720.0,37700.0,37700.0,37690.0,37670.0,37660.0,37640.0,37570.0,37540.0,37540.0,37540.0,37520.0,37510.0,37500.0
2010-04-30,37720.0,593.19,51.6,0.0,1,37720.0,37720.0,37700.0,37700.0,37690.0,37670.0,37660.0,37640.0,37570.0,37540.0,37540.0,37540.0,37520.0,37510.0
2010-05-01,37720.0,593.19,53.5,0.0,2,37720.0,37720.0,37720.0,37700.0,37700.0,37690.0,37670.0,37660.0,37640.0,37570.0,37540.0,37540.0,37540.0,37520.0
2010-05-02,37730.0,593.2,55.6,0.0,3,37720.0,37720.0,37720.0,37720.0,37700.0,37700.0,37690.0,37670.0,37660.0,37640.0,37570.0,37540.0,37540.0,37540.0
2010-05-03,37730.0,593.2,57.8,0.0,4,37730.0,37720.0,37720.0,37720.0,37720.0,37700.0,37700.0,37690.0,37670.0,37660.0,37640.0,37570.0,37540.0,37540.0
2010-05-04,37730.0,593.2,63.3,0.0,5,37730.0,37730.0,37720.0,37720.0,37720.0,37720.0,37700.0,37700.0,37690.0,37670.0,37660.0,37640.0,37570.0,37540.0
2010-05-05,37730.0,593.2,64.4,0.0,6,37730.0,37730.0,37730.0,37720.0,37720.0,37720.0,37720.0,37700.0,37700.0,37690.0,37670.0,37660.0,37640.0,37570.0
2010-05-06,37690.0,593.14,63.6,0.0,7,37730.0,37730.0,37730.0,37730.0,37720.0,37720.0,37720.0,37720.0,37700.0,37700.0,37690.0,37670.0,37660.0,37640.0
2010-05-07,37690.0,593.14,61.7,0.0,8,37690.0,37730.0,37730.0,37730.0,37730.0,37720.0,37720.0,37720.0,37720.0,37700.0,37700.0,37690.0,37670.0,37660.0
2010-05-08,37700.0,593.15,63.9,0.0,9,37690.0,37690.0,37730.0,37730.0,37730.0,37730.0,37720.0,37720.0,37720.0,37720.0,37700.0,37700.0,37690.0,37670.0
2010-05-09,37700.0,593.15,64.5,0.0,10,37700.0,37690.0,37690.0,37730.0,37730.0,37730.0,37730.0,37720.0,37720.0,37720.0,37720.0,37700.0,37700.0,37690.0
2010-05-10,37700.0,593.15,57.8,0.0,11,37700.0,37700.0,37690.0,37690.0,37730.0,37730.0,37730.0,37730.0,37720.0,37720.0,37720.0,37720.0,37700.0,37700.0
2010-05-11,37700.0,593.15,58.1,0.0,12,37700.0,37700.0,37700.0,37690.0,37690.0,37730.0,37730.0,37730.0,37730.0,37720.0,37720.0,37720.0,37720.0,37700.0
2010-05-12,37690.0,593.14,52.5,0.0,13,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37730.0,37730.0,37730.0,37730.0,37720.0,37720.0,37720.0,37720.0
2010-05-13,37690.0,593.14,57.4,0.0,14,37690.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37730.0,37730.0,37730.0,37730.0,37720.0,37720.0,37720.0
2010-05-14,37700.0,593.15,62.2,0.0,15,37690.0,37690.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37730.0,37730.0,37730.0,37730.0,37720.0,37720.0
2010-05-15,37700.0,593.15,63.3,0.0,16,37700.0,37690.0,37690.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37730.0,37730.0,37730.0,37730.0,37720.0
2010-05-16,37700.0,593.15,66.1,0.0,17,37700.0,37700.0,37690.0,37690.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37730.0,37730.0,37730.0,37730.0
2010-05-17,37700.0,593.15,64.0,0.0,18,37700.0,37700.0,37700.0,37690.0,37690.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37730.0,37730.0,37730.0
2010-05-18,37700.0,593.16,56.4,0.0,19,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37730.0,37730.0
2010-05-19,37690.0,593.14,60.9,0.0,20,37700.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37730.0
2010-05-20,37670.0,593.12,63.3,0.0,21,37690.0,37700.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0
2010-05-21,37640.0,593.08,65.8,0.0,22,37670.0,37690.0,37700.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37700.0,37700.0,37700.0,37700.0,37690.0
2010-05-22,37610.0,593.03,63.8,0.0,23,37640.0,37670.0,37690.0,37700.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37700.0,37700.0,37700.0,37700.0
2010-05-23,37570.0,592.98,57.7,0.0,24,37610.0,37640.0,37670.0,37690.0,37700.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37700.0,37700.0,37700.0
2010-05-24,37540.0,592.94,50.3,0.0,25,37570.0,37610.0,37640.0,37670.0,37690.0,37700.0,37700.0,37700.0,37700.0,37700.0,37690.0,37690.0,37700.0,37700.0
